"names","id","values","type","exposure","strain","order","fixed","steps","lower_bound","upper_bound"
"lower_bound","all",0,"all",NA,NA,NA,1,0.1,-1000,0
"S","all",1.47258091173827,"all",NA,NA,NA,0,0.1,0,10
"EA","all",0.2,"all",NA,NA,NA,1,0.1,0,1
"MAX_TITRE","all",12,"all",NA,NA,NA,1,0.1,0,100
"mu","all",3.78205999602235,"vacc1","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc1","all","all",NA,1,0.1,0,17
"dp","all",0.0247265980936011,"vacc1","all","all",NA,0,0.1,0,1
"ts","all",0.263056532233392,"vacc1","all","all",NA,0,0.1,0,30
"m","all",1,"vacc1","all","all",NA,0,0.1,0,10
"mu","all",4.85366506071714,"vacc2","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc2","all","all",NA,1,0.1,0,17
"dp","all",0.97460798805151,"vacc2","all","all",NA,0,0.1,0,1
"ts","all",13.2801207596234,"vacc2","all","all",NA,0,0.1,0,30
"m","all",0.261404518033078,"vacc2","all","all",NA,0,0.1,0,10
"mu","all",14.9817181217857,"infection2","all","all",NA,0,0.1,0,15
"tp","all",12,"infection2","all","all",NA,1,0.1,0,17
"dp","all",0.469030980753038,"infection2","all","all",NA,0,0.1,0,1
"ts","all",1.55715902327959,"infection2","all","all",NA,0,0.1,0,30
"m","all",1,"infection2","all","all",NA,0,0.1,0,10
"mu","all",3.017908181596,"adj1","all","all",NA,0,0.1,0,15
"tp","all",12,"adj1","all","all",NA,1,0.1,0,17
"dp","all",0.33867352965808,"adj1","all","all",NA,0,0.1,0,1
"ts","all",17.9801238428922,"adj1","all","all",NA,0,0.1,0,30
"m","all",1,"adj1","all","all",NA,0,0.1,0,10
"mu","all",13.2928922102172,"adj2","all","all",NA,0,0.1,0,15
"tp","all",12,"adj2","all","all",NA,1,0.1,0,17
"dp","all",0.483410009848696,"adj2","all","all",NA,0,0.1,0,1
"ts","all",5.73200898491926,"adj2","all","all",NA,0,0.1,0,30
"m","all",0.142253715008104,"adj2","all","all",NA,0,0.1,0,10
"mu","all",7.90717766638365,"infection1","all","all",NA,0,0.1,0,15
"tp","all",12,"infection1","all","all",NA,1,0.1,0,17
"dp","all",0.46476456572905,"infection1","all","all",NA,0,0.1,0,1
"ts","all",26.9459468103322,"infection1","all","all",NA,0,0.1,0,30
"m","all",0.0583650671197204,"infection1","all","all",NA,0,0.1,0,10
"beta","all",0.391785875452296,"all",NA,NA,NA,0,0.1,0,100
"c","all",6.13131573080308,"all",NA,NA,NA,0,0.1,0,20
"sigma","all",2.62984545897355,"all",NA,NA,NA,0,0.1,0,100
"y0_mod","all",0.0877646303810193,"all",NA,NA,NA,0,0.1,0,1
"boost_limit","all",11.3815027258357,"all",NA,NA,NA,0,0.1,0,12
"tau","all",0.0304915632200017,"all",NA,NA,NA,0,0.1,0,1
"x",NA,0,"all","A","A",NA,1,0.1,0,10000
"x",NA,6.226721038,"all","A","B",NA,1,0.1,0,13
"x",NA,6.1271143591,"all","A","C",NA,1,0.1,0,13
"x",NA,1000,"all","A","D",NA,1,0.1,0,10000
"x",NA,1000,"all","A","E",NA,1,0.1,0,10000
"x",NA,0,"all","B","B",NA,1,0.1,0,10000
"x",NA,0.6959541652,"all","B","C",NA,1,0.1,0,13
"x",NA,1000,"all","B","D",NA,1,0.1,0,10000
"x",NA,1000,"all","B","E",NA,1,0.1,0,10000
"x",NA,0,"all","C","C",NA,1,0.1,0,10000
"x",NA,1000,"all","C","D",NA,1,0.1,0,10000
"x",NA,1000,"all","C","E",NA,1,0.1,0,10000
"x",NA,0,"all","D","D",NA,1,0.1,0,10000
"x",NA,1.5495453075,"all","D","E",NA,1,0.1,0,13
"x",NA,0,"all","E","E",NA,1,0.1,0,10000
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
