"names","id","values","type","exposure","strain","order","fixed","steps","lower_bound","upper_bound"
"lower_bound","all",0,"all",NA,NA,NA,1,0.1,-1000,0
"S","all",1.38962557166331,"all",NA,NA,NA,0,0.1,0,10
"EA","all",0.2,"all",NA,NA,NA,1,0.1,0,1
"MAX_TITRE","all",12,"all",NA,NA,NA,1,0.1,0,100
"mu","all",4.03166578358415,"vacc1","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc1","all","all",NA,1,0.1,0,17
"dp","all",0.0798684968476708,"vacc1","all","all",NA,0,0.1,0,1
"ts","all",0.46517311154789,"vacc1","all","all",NA,0,0.1,0,30
"m","all",1,"vacc1","all","all",NA,0,0.1,0,10
"mu","all",4.73455372481548,"vacc2","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc2","all","all",NA,1,0.1,0,17
"dp","all",0.867343033888043,"vacc2","all","all",NA,0,0.1,0,1
"ts","all",16.0178775961341,"vacc2","all","all",NA,0,0.1,0,30
"m","all",1,"vacc2","all","all",NA,0,0.1,0,10
"mu","all",13.1003390731774,"infection2","all","all",NA,0,0.1,0,15
"tp","all",12,"infection2","all","all",NA,1,0.1,0,17
"dp","all",0.266342327133222,"infection2","all","all",NA,0,0.1,0,1
"ts","all",1.07419962793645,"infection2","all","all",NA,0,0.1,0,30
"m","all",1,"infection2","all","all",NA,0,0.1,0,10
"mu","all",3.38247917114784,"adj1","all","all",NA,0,0.1,0,15
"tp","all",12,"adj1","all","all",NA,1,0.1,0,17
"dp","all",0.674299372569658,"adj1","all","all",NA,0,0.1,0,1
"ts","all",27.2519046653476,"adj1","all","all",NA,0,0.1,0,30
"m","all",1,"adj1","all","all",NA,0,0.1,0,10
"mu","all",12.7114467767225,"adj2","all","all",NA,0,0.1,0,15
"tp","all",12,"adj2","all","all",NA,1,0.1,0,17
"dp","all",0.455773649219132,"adj2","all","all",NA,0,0.1,0,1
"ts","all",8.4884996134393,"adj2","all","all",NA,0,0.1,0,30
"m","all",0.234451741250618,"adj2","all","all",NA,0,0.1,0,10
"mu","all",6.99167336597683,"infection1","all","all",NA,0,0.1,0,15
"tp","all",12,"infection1","all","all",NA,1,0.1,0,17
"dp","all",0.232538460665113,"infection1","all","all",NA,0,0.1,0,1
"ts","all",18.5406835714075,"infection1","all","all",NA,0,0.1,0,30
"m","all",0.0616022597329558,"infection1","all","all",NA,0,0.1,0,10
"beta","all",0.33491175915813,"all",NA,NA,NA,0,0.1,0,100
"c","all",5.60212916799766,"all",NA,NA,NA,0,0.1,0,20
"sigma","all",2.51009900560448,"vacc1",NA,NA,NA,0,0.1,0,100
"sigma","all",8.35974353132773,"vacc2",NA,NA,NA,0,0.1,0,100
"sigma","all",5.62225915193744,"adj1",NA,NA,NA,0,0.1,0,100
"sigma","all",2.89363085633055,"adj2",NA,NA,NA,0,0.1,0,100
"sigma","all",1,"infection1",NA,NA,NA,1,0.1,0,100
"sigma","all",0.731301409729146,"infection2",NA,NA,NA,0,0.1,0,100
"y0_mod","all",0.0801731453249953,"all",NA,NA,NA,0,0.1,0,1
"boost_limit","all",11.1718277820406,"all",NA,NA,NA,0,0.1,0,12
"tau","all",0,"all",NA,NA,NA,1,0.1,0,1
"x",NA,0,"all","A","A",NA,1,0.1,0,10000
"x",NA,6.226721038,"all","A","B",NA,1,0.1,0,15
"x",NA,6.1271143591,"all","A","C",NA,1,0.1,0,15
"x",NA,1000,"all","A","D",NA,1,0.1,0,10000
"x",NA,1000,"all","A","E",NA,1,0.1,0,10000
"x",NA,0,"all","B","B",NA,1,0.1,0,10000
"x",NA,0.6959541652,"all","B","C",NA,1,0.1,0,15
"x",NA,1000,"all","B","D",NA,1,0.1,0,10000
"x",NA,1000,"all","B","E",NA,1,0.1,0,10000
"x",NA,0,"all","C","C",NA,1,0.1,0,10000
"x",NA,1000,"all","C","D",NA,1,0.1,0,10000
"x",NA,1000,"all","C","E",NA,1,0.1,0,10000
"x",NA,0,"all","D","D",NA,1,0.1,0,10000
"x",NA,1.5495453075,"all","D","E",NA,1,0.1,0,15
"x",NA,0,"all","E","E",NA,1,0.1,0,10000
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
