"names","id","values","type","exposure","strain","order","fixed","steps","lower_bound","upper_bound"
"lower_bound","all",0,"all",NA,NA,NA,1,0.1,-1000,0
"S","all",1.3985351119031,"all",NA,NA,NA,0,0.1,0,10
"EA","all",0.2,"all",NA,NA,NA,1,0.1,0,1
"MAX_TITRE","all",12,"all",NA,NA,NA,1,0.1,0,100
"mu","all",3.89784494070789,"vacc1","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc1","all","all",NA,1,0.1,0,17
"dp","all",0.07405206687582,"vacc1","all","all",NA,0,0.1,0,1
"ts","all",1.0443278286268,"vacc1","all","all",NA,0,0.1,0,30
"m","all",0.757106994751654,"vacc1","all","all",NA,0,0.1,0,10
"mu","all",2.5643897016009,"vacc2","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc2","all","all",NA,1,0.1,0,17
"dp","all",0.805934061141031,"vacc2","all","all",NA,0,0.1,0,1
"ts","all",13.7716870875977,"vacc2","all","all",NA,0,0.1,0,30
"m","all",0.846538277693085,"vacc2","all","all",NA,0,0.1,0,10
"mu","all",14.9435923474573,"infection2","all","all",NA,0,0.1,0,15
"tp","all",12,"infection2","all","all",NA,1,0.1,0,17
"dp","all",0.340679971882953,"infection2","all","all",NA,0,0.1,0,1
"ts","all",1.47501587076835,"infection2","all","all",NA,0,0.1,0,30
"m","all",1,"infection2","all","all",NA,0,0.1,0,10
"mu","all",3.21105219945051,"adj1","all","all",NA,0,0.1,0,15
"tp","all",12,"adj1","all","all",NA,1,0.1,0,17
"dp","all",0.603677262109704,"adj1","all","all",NA,0,0.1,0,1
"ts","all",12.8513003407907,"adj1","all","all",NA,0,0.1,0,30
"m","all",1,"adj1","all","all",NA,0,0.1,0,10
"mu","all",12.7250202267318,"adj2","all","all",NA,0,0.1,0,15
"tp","all",12,"adj2","all","all",NA,1,0.1,0,17
"dp","all",0.992303174999914,"adj2","all","all",NA,0,0.1,0,1
"ts","all",24.8993328563766,"adj2","all","all",NA,0,0.1,0,30
"m","all",1,"adj2","all","all",NA,0,0.1,0,10
"mu","all",8.79608685272027,"infection1","all","all",NA,0,0.1,0,15
"tp","all",12,"infection1","all","all",NA,1,0.1,0,17
"dp","all",0.527950358460513,"infection1","all","all",NA,0,0.1,0,1
"ts","all",22.6032679889485,"infection1","all","all",NA,0,0.1,0,30
"m","all",0.0158115289574871,"infection1","all","all",NA,0,0.1,0,10
"beta","all",0.310740483522476,"all",NA,NA,NA,0,0.1,0,100
"c","all",5.5966152142802,"all",NA,NA,NA,0,0.1,0,20
"sigma","all",2.48037876122586,"all",NA,NA,NA,0,0.1,0,100
"y0_mod","all",0.0851028233120341,"all",NA,NA,NA,0,0.1,0,1
"boost_limit","all",10.8121223068338,"all",NA,NA,NA,0,0.1,0,12
"tau","all",0,"all",NA,NA,NA,1,0.1,0,1
"x",NA,0,"all","A","A",NA,1,0.1,0,10000
"x",NA,6.226721038,"all","A","B",NA,1,0.1,0,13
"x",NA,6.1271143591,"all","A","C",NA,1,0.1,0,13
"x",NA,1000,"all","A","D",NA,1,0.1,0,10000
"x",NA,1000,"all","A","E",NA,1,0.1,0,10000
"x",NA,0,"all","B","B",NA,1,0.1,0,10000
"x",NA,0.6959541652,"all","B","C",NA,1,0.1,0,13
"x",NA,1000,"all","B","D",NA,1,0.1,0,10000
"x",NA,1000,"all","B","E",NA,1,0.1,0,10000
"x",NA,0,"all","C","C",NA,1,0.1,0,10000
"x",NA,1000,"all","C","D",NA,1,0.1,0,10000
"x",NA,1000,"all","C","E",NA,1,0.1,0,10000
"x",NA,0,"all","D","D",NA,1,0.1,0,10000
"x",NA,1.5495453075,"all","D","E",NA,1,0.1,0,13
"x",NA,0,"all","E","E",NA,1,0.1,0,10000
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
