"names","id","values","type","exposure","strain","order","fixed","steps","lower_bound","upper_bound"
"lower_bound","all",0,"all",NA,NA,NA,1,0.1,-1000,0
"S","all",2.33750073524018,"all",NA,NA,NA,0,0.1,0,10
"EA","all",0.2,"all",NA,NA,NA,1,0.1,0,1
"MAX_TITRE","all",12,"all",NA,NA,NA,1,0.1,0,100
"mu","all",6.45470322812299,"vacc","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc","all","all",NA,1,0.1,0,17
"dp","all",0.546620479076729,"vacc","all","all",NA,0,0.1,0,1
"ts","all",0.0828428593011495,"vacc","all","all",NA,0,0.1,0,30
"m","all",0.0566960044530218,"vacc","all","all",NA,0,0.1,0,10
"mu","all",7.29212347348491,"infection","all","all",NA,0,0.1,0,15
"tp","all",12,"infection","all","all",NA,1,0.1,0,17
"dp","all",0.0325364448361839,"infection","all","all",NA,0,0.1,0,1
"ts","all",16.0964978734911,"infection","all","all",NA,0,0.1,0,30
"m","all",0.121428516565892,"infection","all","all",NA,0,0.1,0,10
"mu","all",6.64493769163716,"adj","all","all",NA,0,0.1,0,15
"tp","all",12,"adj","all","all",NA,1,0.1,0,17
"dp","all",0.719913894611436,"adj","all","all",NA,0,0.1,0,1
"ts","all",21.2047430478956,"adj","all","all",NA,0,0.1,0,30
"m","all",0.989558199585231,"adj","all","all",NA,0,0.1,0,10
"beta","all",0.6,"all",NA,NA,NA,1,0.1,0,100
"c","all",4,"all",NA,NA,NA,1,0.1,0,20
"sigma","all",1,"infection",NA,NA,NA,1,0.1,0,100
"sigma","all",3.33950658631952,"vacc",NA,NA,NA,0,0.1,0,100
"sigma","all",1.59314904188613,"adj",NA,NA,NA,0,0.1,0,100
"y0_mod","all",0.0765805385420031,"all",NA,NA,NA,0,0.1,0,1
"boost_limit","all",9.56322112078185,"all",NA,NA,NA,0,0.1,0,12
"tau","all",0.00123554940497508,"all",NA,NA,NA,0,0.1,0,1
"x",NA,0,"all","A","A",NA,1,0.1,0,10000
"x",NA,6.226721038,"all","A","B",NA,1,0.1,0,13
"x",NA,6.1271143591,"all","A","C",NA,1,0.1,0,13
"x",NA,1000,"all","A","D",NA,1,0.1,0,10000
"x",NA,1000,"all","A","E",NA,1,0.1,0,10000
"x",NA,0,"all","B","B",NA,1,0.1,0,10000
"x",NA,0.6959541652,"all","B","C",NA,1,0.1,0,13
"x",NA,1000,"all","B","D",NA,1,0.1,0,10000
"x",NA,1000,"all","B","E",NA,1,0.1,0,10000
"x",NA,0,"all","C","C",NA,1,0.1,0,10000
"x",NA,1000,"all","C","D",NA,1,0.1,0,10000
"x",NA,1000,"all","C","E",NA,1,0.1,0,10000
"x",NA,0,"all","D","D",NA,1,0.1,0,10000
"x",NA,1.5495453075,"all","D","E",NA,1,0.1,0,13
"x",NA,0,"all","E","E",NA,1,0.1,0,10000
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
