"names","id","values","type","exposure","strain","order","fixed","steps","lower_bound","upper_bound"
"lower_bound","all",0,"all",NA,NA,NA,1,0.1,-1000,0
"S","all",1.41294050983424,"all",NA,NA,NA,0,0.1,0,10
"EA","all",0.2,"all",NA,NA,NA,1,0.1,0,1
"MAX_TITRE","all",12,"all",NA,NA,NA,1,0.1,0,100
"mu","all",3.94793570174558,"vacc1","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc1","all","all",NA,1,0.1,0,17
"dp","all",0.0479485401349393,"vacc1","all","all",NA,0,0.1,0,1
"ts","all",1.72534896716212,"vacc1","all","all",NA,0,0.1,0,30
"m","all",1,"vacc1","all","all",NA,0,0.1,0,10
"mu","all",3.08231464851381,"vacc2","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc2","all","all",NA,1,0.1,0,17
"dp","all",0.869533909115326,"vacc2","all","all",NA,0,0.1,0,1
"ts","all",1.00775326459165,"vacc2","all","all",NA,0,0.1,0,30
"m","all",0.0950525599969556,"vacc2","all","all",NA,0,0.1,0,10
"mu","all",11.489921247552,"infection2","all","all",NA,0,0.1,0,15
"tp","all",12,"infection2","all","all",NA,1,0.1,0,17
"dp","all",0.256021226903725,"infection2","all","all",NA,0,0.1,0,1
"ts","all",0.351601369731385,"infection2","all","all",NA,0,0.1,0,30
"m","all",1,"infection2","all","all",NA,0,0.1,0,10
"mu","all",3.24850372661563,"adj1","all","all",NA,0,0.1,0,15
"tp","all",12,"adj1","all","all",NA,1,0.1,0,17
"dp","all",0.0455503425035331,"adj1","all","all",NA,0,0.1,0,1
"ts","all",8.31430231418107,"adj1","all","all",NA,0,0.1,0,30
"m","all",0.723439812753346,"adj1","all","all",NA,0,0.1,0,10
"mu","all",12.8243547976492,"adj2","all","all",NA,0,0.1,0,15
"tp","all",12,"adj2","all","all",NA,1,0.1,0,17
"dp","all",0.459377817495802,"adj2","all","all",NA,0,0.1,0,1
"ts","all",3.64155532657462,"adj2","all","all",NA,0,0.1,0,30
"m","all",0.158918382147521,"adj2","all","all",NA,0,0.1,0,10
"mu","all",7.10254972405452,"infection1","all","all",NA,0,0.1,0,15
"tp","all",12,"infection1","all","all",NA,1,0.1,0,17
"dp","all",0.0296800308717063,"infection1","all","all",NA,0,0.1,0,1
"ts","all",16.3547808156161,"infection1","all","all",NA,0,0.1,0,30
"m","all",0.131006923432549,"infection1","all","all",NA,0,0.1,0,10
"beta","all",0.563387574378944,"all",NA,NA,NA,0,0.1,0,100
"c","all",5.79506529584143,"all",NA,NA,NA,0,0.1,0,20
"sigma","all",2.65306986332211,"vacc1",NA,NA,NA,0,0.1,0,100
"sigma","all",34.4137366069481,"vacc2",NA,NA,NA,0,0.1,0,100
"sigma","all",6.21476061633852,"adj1",NA,NA,NA,0,0.1,0,100
"sigma","all",2.14550363847749,"adj2",NA,NA,NA,0,0.1,0,100
"sigma","all",1,"infection1",NA,NA,NA,1,0.1,0,100
"sigma","all",0.727085078259125,"infection2",NA,NA,NA,0,0.1,0,100
"y0_mod","all",0.0822187596091728,"all",NA,NA,NA,0,0.1,0,1
"boost_limit","all",11.9561069793102,"all",NA,NA,NA,0,0.1,0,12
"tau","all",0.0148528463615725,"all",NA,NA,NA,0,0.1,0,1
"x",NA,0,"all","A","A",NA,1,0.1,0,10000
"x",NA,6.226721038,"all","A","B",NA,1,0.1,0,15
"x",NA,6.1271143591,"all","A","C",NA,1,0.1,0,15
"x",NA,1000,"all","A","D",NA,1,0.1,0,10000
"x",NA,1000,"all","A","E",NA,1,0.1,0,10000
"x",NA,0,"all","B","B",NA,1,0.1,0,10000
"x",NA,0.6959541652,"all","B","C",NA,1,0.1,0,15
"x",NA,1000,"all","B","D",NA,1,0.1,0,10000
"x",NA,1000,"all","B","E",NA,1,0.1,0,10000
"x",NA,0,"all","C","C",NA,1,0.1,0,10000
"x",NA,1000,"all","C","D",NA,1,0.1,0,10000
"x",NA,1000,"all","C","E",NA,1,0.1,0,10000
"x",NA,0,"all","D","D",NA,1,0.1,0,10000
"x",NA,1.5495453075,"all","D","E",NA,1,0.1,0,15
"x",NA,0,"all","E","E",NA,1,0.1,0,10000
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
