"0","21","37","49","70"
0,0,2,0,0
1,0,1,0,0
1,0,0,0,0
2,0,3,3,2
0,0,3,4,1
0,1,4,2,2
2,0,1,3,0
1,0,0,4,1
0,0,1,5,0
1,3,2,3,11
0,0,3,2,10
0,1,3,2,9
1,0,0,1,6
0,0,2,0,6
0,0,0,0,9
0,1,0,0,0
0,0,1,1,0
1,2,0,0,0
0,0,2,8,4
1,0,3,5,5
0,1,1,9,3
0,0,2,7,6
0,0,0,5,5
0,0,0,6,7
0,0,0,7,9
0,1,4,8,10
3,1,2,6,11
2,0,1,4,8
0,0,0,3,9
0,0,0,5,10
0,3,7,8,5
0,5,6,7,5
0,5,5,7,4
1,0,6,6,7
0,0,7,8,8
0,1,6,8,6
0,0,5,11,3
0,0,7,10,4
0,0,7,7,7
0,0,7,9,12
2,0,6,9,12
2,0,8,6,12
0,0,2,3,8
0,0,1,4,10
0,0,1,4,10
2,6,4,7,4
1,8,7,6,9
0,6,6,4,5
0,0,7,8,9
0,1,7,11,8
0,1,8,7,8
0,0,5,10,9
0,0,1,10,10
3,0,3,12,9
0,1,7,11,12
0,0,4,12,12
0,0,4,9,12
0,1,1,9,10
0,0,0,9,12
0,3,1,8,11
2,7,2,4,1
0,5,3,4,1
0,6,2,4,1
1,0,0,1,1
0,0,0,0,0
0,0,0,0,0
0,1,1,0,1
0,0,0,0,0
1,0,1,0,0
0,1,0,0,6
0,4,0,0,6
0,0,0,0,6
0,0,0,0,7
0,0,1,0,5
1,0,0,0,9
