"names","id","values","type","exposure","strain","order","fixed","steps","lower_bound","upper_bound"
"lower_bound","all",0,"all",NA,NA,NA,1,0.1,-1000,0
"S","all",1.34945899577847,"all",NA,NA,NA,0,0.1,0,10
"EA","all",0.2,"all",NA,NA,NA,1,0.1,0,1
"MAX_TITRE","all",12,"all",NA,NA,NA,1,0.1,0,100
"mu","all",4.31916724415681,"vacc1","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc1","all","all",NA,1,0.1,0,17
"dp","all",0.133961643551968,"vacc1","all","all",NA,0,0.1,0,1
"ts","all",1.90144707547609,"vacc1","all","all",NA,0,0.1,0,30
"m","all",1,"vacc1","all","all",NA,0,0.1,0,10
"mu","all",1.53895230255802,"vacc2","all","all",NA,0,0.1,0,15
"tp","all",12,"vacc2","all","all",NA,1,0.1,0,17
"dp","all",0.981200594122132,"vacc2","all","all",NA,0,0.1,0,1
"ts","all",0.759412887796709,"vacc2","all","all",NA,0,0.1,0,30
"m","all",0.081572627324616,"vacc2","all","all",NA,0,0.1,0,10
"mu","all",11.7356729161625,"infection2","all","all",NA,0,0.1,0,15
"tp","all",12,"infection2","all","all",NA,1,0.1,0,17
"dp","all",0.981588664398403,"infection2","all","all",NA,0,0.1,0,1
"ts","all",8.03314450304616,"infection2","all","all",NA,0,0.1,0,30
"m","all",1,"infection2","all","all",NA,0,0.1,0,10
"mu","all",3.15455306241333,"adj1","all","all",NA,0,0.1,0,15
"tp","all",12,"adj1","all","all",NA,1,0.1,0,17
"dp","all",0.897090393490142,"adj1","all","all",NA,0,0.1,0,1
"ts","all",3.77000734491516,"adj1","all","all",NA,0,0.1,0,30
"m","all",1,"adj1","all","all",NA,0,0.1,0,10
"mu","all",14.5273067746414,"adj2","all","all",NA,0,0.1,0,15
"tp","all",12,"adj2","all","all",NA,1,0.1,0,17
"dp","all",0.643687597640545,"adj2","all","all",NA,0,0.1,0,1
"ts","all",1.19666156812518,"adj2","all","all",NA,0,0.1,0,30
"m","all",0.000249736692461979,"adj2","all","all",NA,0,0.1,0,10
"mu","all",7.44617393041261,"infection1","all","all",NA,0,0.1,0,15
"tp","all",12,"infection1","all","all",NA,1,0.1,0,17
"dp","all",0.168398596577835,"infection1","all","all",NA,0,0.1,0,1
"ts","all",17.8602312554034,"infection1","all","all",NA,0,0.1,0,30
"m","all",0.0758422686349408,"infection1","all","all",NA,0,0.1,0,10
"beta","all",0.945869130354697,"all",NA,NA,NA,0,0.1,0,100
"c","all",7.4436478849549,"all",NA,NA,NA,0,0.1,0,20
"sigma","all",2.61367046751887,"vacc1",NA,NA,NA,0,0.1,0,100
"sigma","all",13.445655490629,"vacc2",NA,NA,NA,0,0.1,0,100
"sigma","all",3.28732898962134,"adj1",NA,NA,NA,0,0.1,0,100
"sigma","all",2.41027350052701,"adj2",NA,NA,NA,0,0.1,0,100
"sigma","all",1,"infection1",NA,NA,NA,1,0.1,0,100
"sigma","all",2.15488936040322,"infection2",NA,NA,NA,0,0.1,0,100
"y0_mod","all",-1000,"all",NA,NA,NA,1,0.1,-10000,10000
"boost_limit","all",-20,"all",NA,NA,NA,1,0.1,-1000,1000
"tau","all",0.213366711749849,"all",NA,NA,NA,0,0.1,0,1
"x",NA,0,"all","A","A",NA,1,0.1,0,10000
"x",NA,6.226721038,"all","A","B",NA,1,0.1,0,15
"x",NA,6.1271143591,"all","A","C",NA,1,0.1,0,15
"x",NA,1000,"all","A","D",NA,1,0.1,0,10000
"x",NA,1000,"all","A","E",NA,1,0.1,0,10000
"x",NA,0,"all","B","B",NA,1,0.1,0,10000
"x",NA,0.6959541652,"all","B","C",NA,1,0.1,0,15
"x",NA,1000,"all","B","D",NA,1,0.1,0,10000
"x",NA,1000,"all","B","E",NA,1,0.1,0,10000
"x",NA,0,"all","C","C",NA,1,0.1,0,10000
"x",NA,1000,"all","C","D",NA,1,0.1,0,10000
"x",NA,1000,"all","C","E",NA,1,0.1,0,10000
"x",NA,0,"all","D","D",NA,1,0.1,0,10000
"x",NA,1.5495453075,"all","D","E",NA,1,0.1,0,15
"x",NA,0,"all","E","E",NA,1,0.1,0,10000
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
"mod",NA,1,"all",NA,NA,NA,1,0.1,0,1
